07/04/2026 - 19:38:12 (-3 TMZ) | 06:00:03:12 (Artemis Clock) | y los aviónicos de propulsión están configurados.
08/04/2026 - 16:37:00 (-3 TMZ) | 06:21:02:00 (Artemis Clock) | seguimos teniendo problemas de sobrecalentamiento con la NATGO GoPro Max, y simplemente la hemos ido arrancando y deteniendo según hace falta. Pero si quieren transmitir eso, no hay pantallas encendidas, así que no estoy seguro de que haya una mitigación para esa. Y para mi ejercicio, yo solo...
08/04/2026 - 16:37:25 (-3 TMZ) | 06:21:02:25 (Artemis Clock) | Y Christina, copiamos lo del sobrecalentamiento de NatGeo, y para la grabación, estamos pidiendo grabación tanto del ejercicio resistivo como del aeróbico, así que nos gustaría que grabaras tu sesión hoy.
08/04/2026 - 16:37:37 (-3 TMZ) | 06:21:02:37 (Artemis Clock) | Ok, y disculpas, no lo había visto en mi timeline, pero entiendo que es porque en la timeline de Reeve estamos intercambiándonos. Estoy encantada de hacerlo. Gracias.
08/04/2026 - 16:44:36 (-3 TMZ) | 06:21:09:36 (Artemis Clock) | Entre sesiones de ejercicio, entre que tú termines y Christina empiece, queremos hacer un roll de 25 grados al vehículo. Sería aproximadamente una maniobra de un minuto hacia una actitud donde creemos que las comunicaciones ópticas pueden ver la terminal en tierra. Ahora, cuando hagamos ese roll, solo tendremos una antena phased-array.
08/04/2026 - 16:45:02 (-3 TMZ) | 06:21:10:02 (Artemis Clock) | Tengo un número de procedimiento y algunos números de check MCC cuando estés listo para copiar.
08/04/2026 - 16:45:08 (-3 TMZ) | 06:21:10:08 (Artemis Clock) | Ya terminé el ejercicio, así que pueden empezar ese trabajo en esa dirección. Adelante, Stan.
08/04/2026 - 16:45:35 (-3 TMZ) | 06:21:10:35 (Artemis Clock) | Por favor vayan al procedimiento 25.1.100, ese es “SM Attitude Maneuver”. En el paso 1 responderán sí, y tengo, hay un paso de check MCC unas líneas más abajo. Su point width será...
08/04/2026 - 16:45:56 (-3 TMZ) | 06:21:10:56 (Artemis Clock) | eje Z, ese es el número seis, y Omicron es 315. ¿Cómo copias?
08/04/2026 - 16:46:22 (-3 TMZ) | 06:21:11:22 (Artemis Clock) | Esa es una excelente repetición. Así que mientras estemos en esa actitud, estarán atentos al caution/warning pérdida de ping, ese es el número 926, o si reciben cautions o warnings de antena, vayan a ejecutar.
08/04/2026 - 16:46:27 (-3 TMZ) | 06:21:11:27 (Artemis Clock) | ese procedimiento GNC que acabamos de darles; luego, si seguimos sin obtener combat cued, trabajen los mensajes de comunicaciones.
08/04/2026 - 16:46:47 (-3 TMZ) | 06:21:11:47 (Artemis Clock) | Quizá le dé dos o tres minutos, ¿o quieren que ejecutemos inmediatamente después de la pérdida de ping?
08/04/2026 - 16:46:49 (-3 TMZ) | 06:21:11:49 (Artemis Clock) | Dos o tres minutos, por favor. Buena idea.
08/04/2026 - 16:46:53 (-3 TMZ) | 06:21:11:53 (Artemis Clock) | Security copia eso. Vamos a ello.
08/04/2026 - 16:52:16 (-3 TMZ) | 06:21:17:16 (Artemis Clock) | Maniobra y amortiguación de Integridad completas. Están go para ejercicio de tripulación.
08/04/2026 - 16:52:36 (-3 TMZ) | 06:21:17:36 (Artemis Clock) | Muy bien, copiamos. Gracias, Dan.
08/04/2026 - 16:55:05 (-3 TMZ) | 06:21:20:05 (Artemis Clock) | Eastern Integridad, Vector y yo hemos completado la actividad OIG.
08/04/2026 - 16:55:07 (-3 TMZ) | 06:21:20:07 (Artemis Clock) | Copiado, OIG, gracias.
08/04/2026 - 16:56:46 (-3 TMZ) | 06:21:21:46 (Artemis Clock) | Ahora tenemos un buen enlace de comunicación óptica. Estamos viendo video del SAW, pero no vemos video 4K. Nos gustaría que por favor revisaran la configuración.
08/04/2026 - 16:58:13 (-3 TMZ) | 06:21:23:13 (Artemis Clock) | Ok Stan, revisé todo lo que entra a la cámara, se ve bien. Detuve y reinicié el stream.
08/04/2026 - 16:58:18 (-3 TMZ) | 06:21:23:18 (Artemis Clock) | Roger, Victor, estamos hablando aquí sobre las baterías, un segundo.
08/04/2026 - 17:00:32 (-3 TMZ) | 06:21:25:32 (Artemis Clock) | Recibiendo datos 4K en el sitio terrestre. Seguimos trabajando en decodificarlos en el centro de control.
08/04/2026 - 17:11:24 (-3 TMZ) | 06:21:36:24 (Artemis Clock) | y para el 4K.
08/04/2026 - 17:11:46 (-3 TMZ) | 06:21:36:46 (Artemis Clock) | Una vez que estén recibiendo datos 4K en tierra, nos gustaría que revisaran en 26.4.2902 que la dirección IP está configurada correctamente en la página web.
08/04/2026 - 17:11:51 (-3 TMZ) | 06:21:36:51 (Artemis Clock) | Y de hecho, ese es el paso tres.
08/04/2026 - 17:11:57 (-3 TMZ) | 06:21:36:57 (Artemis Clock) | Ok, revisando el paso tres.
08/04/2026 - 17:12:32 (-3 TMZ) | 06:21:37:32 (Artemis Clock) | Esa es la dirección de destino.
08/04/2026 - 17:13:10 (-3 TMZ) | 06:21:38:10 (Artemis Clock) | de 10.110.1.98.
08/04/2026 - 17:14:25 (-3 TMZ) | 06:21:39:25 (Artemis Clock) | La dirección.
08/04/2026 - 17:14:47 (-3 TMZ) | 06:21:39:47 (Artemis Clock) | Ok, aun así me gustaría ir a comprobar esa configuración y no cambiar nada, pero ¿pueden darme ese procedimiento?
08/04/2026 - 17:14:53 (-3 TMZ) | 06:21:39:53 (Artemis Clock) | Victor, es 26.4.2902.26.4.2902.
08/04/2026 - 17:15:18 (-3 TMZ) | 06:21:40:18 (Artemis Clock) | No cambiaré nada, pero no vi referencia a este procedimiento en las dos actividades anteriores.
08/04/2026 - 17:15:24 (-3 TMZ) | 06:21:40:24 (Artemis Clock) | Roger. No deberías tener que entrar en este procedimiento particular para la configuración. Esto es troubleshooting.
08/04/2026 - 17:15:44 (-3 TMZ) | 06:21:40:44 (Artemis Clock) | Ok, copiado. Eso tiene sentido. Gracias por eso. Y solo para su información, ese es nuestro set-up según el procedimiento.
08/04/2026 - 17:15:49 (-3 TMZ) | 06:21:40:49 (Artemis Clock) | Perfecto, gracias.
08/04/2026 - 17:26:49 (-3 TMZ) | 06:21:51:49 (Artemis Clock) | Buen día Houston, para la tripulación vamos a privatizar OI2 y Flight les dará una llamada en breve.
08/04/2026 - 17:27:00 (-3 TMZ) | 06:21:52:00 (Artemis Clock) | Copiado, estamos cambiando.
08/04/2026 - 17:33:27 (-3 TMZ) | 06:21:58:27 (Artemis Clock) | Tenemos curiosidad por saber si podemos deconfigurar para poder tomar algunas fotos con la lente de 35 milímetros.
08/04/2026 - 17:33:30 (-3 TMZ) | 06:21:58:30 (Artemis Clock) | Verificando.
08/04/2026 - 17:34:09 (-3 TMZ) | 06:21:59:09 (Artemis Clock) | Y Victor, puedes encargarte de esa cámara.
08/04/2026 - 17:43:08 (-3 TMZ) | 06:22:08:08 (Artemis Clock) | Si pueden confirmar que Christina ha terminado con su ejercicio, maniobraremos Integridad de vuelta a una actitud nominal tail-to-sun.
08/04/2026 - 17:43:27 (-3 TMZ) | 06:22:08:27 (Artemis Clock) | Un segundo.
08/04/2026 - 17:43:33 (-3 TMZ) | 06:22:08:33 (Artemis Clock) | Muy bien, iniciaremos nuestro conteo de dos minutos para amortiguación de arrays y luego los maniobraremos. Y por supuesto, cuando entremos en nuestra maniobra nominal, no tendrán que ejecutar el procedimiento de maniobra de actitud si hay pérdida de comunicaciones.
08/04/2026 - 17:43:53 (-3 TMZ) | 06:22:08:53 (Artemis Clock) | Entendido, gracias, Dan.
08/04/2026 - 17:46:28 (-3 TMZ) | 06:22:11:28 (Artemis Clock) | Banner Technology en espera para Victor y Repress Acoustics.
08/04/2026 - 17:46:48 (-3 TMZ) | 06:22:11:48 (Artemis Clock) | Cuando inicies el monitor acústico, por favor danos una marca de tiempo para el acoustic de repress.
08/04/2026 - 17:47:09 (-3 TMZ) | 06:22:12:09 (Artemis Clock) | Lo reinicié hace aproximadamente un minuto. Copiado, avísennos.
08/04/2026 - 17:47:49 (-3 TMZ) | 06:22:12:49 (Artemis Clock) | Entendido. Gracias, señor.
08/04/2026 - 17:47:52 (-3 TMZ) | 06:22:12:52 (Artemis Clock) | De nada.
08/04/2026 - 17:48:13 (-3 TMZ) | 06:22:13:13 (Artemis Clock) | Ok, copiado, Stan. ¿Está el vehículo listo para que yo empiece el ejercicio?
08/04/2026 - 17:48:17 (-3 TMZ) | 06:22:13:17 (Artemis Clock) | Necesitamos un par de minutos, Jeremy.
08/04/2026 - 17:48:23 (-3 TMZ) | 06:22:13:23 (Artemis Clock) | Ok, solo llámenme cuando pueda empezar.
08/04/2026 - 17:48:28 (-3 TMZ) | 06:22:13:28 (Artemis Clock) | Lo haremos.
08/04/2026 - 17:49:58 (-3 TMZ) | 06:22:14:58 (Artemis Clock) | Integridad, Jeremy, estás go para el ejercicio.
08/04/2026 - 17:50:38 (-3 TMZ) | 06:22:15:38 (Artemis Clock) | Selección para el equipo.
08/04/2026 - 17:50:40 (-3 TMZ) | 06:22:15:40 (Artemis Clock) | Copiado, empezaremos a bajarlos lo antes posible.
08/04/2026 - 17:52:25 (-3 TMZ) | 06:22:17:25 (Artemis Clock) | Adelante, Christina.
08/04/2026 - 17:52:51 (-3 TMZ) | 06:22:17:51 (Artemis Clock) | Parece que eso detiene la grabación, por lo que pudimos ver. Mi grabación duró unos 26 minutos, que fue casi toda la duración, y luego aparentemente se detuvo sola, así que nos gustaría implementar esto para Jeremy con toda seguridad. Muy bien, Christina, esas fueron malas indicaciones de CAPCOM.
08/04/2026 - 17:53:02 (-3 TMZ) | 06:22:18:02 (Artemis Clock) | Apagarás la grabación si apagas la vista en vivo mientras estás grabando. Lo correcto en realidad es apagar la vista en vivo entre sesiones de grabación para darle a la cámara oportunidad de enfriarse.
08/04/2026 - 17:53:22 (-3 TMZ) | 06:22:18:22 (Artemis Clock) | Ya que los tengo, quería señalar que, desafortunadamente, olvidé ejecutar los acelerómetros durante mi ejercicio.
08/04/2026 - 17:53:25 (-3 TMZ) | 06:22:18:25 (Artemis Clock) | Copiado, apreciamos el informe.
08/04/2026 - 17:57:15 (-3 TMZ) | 06:22:22:15 (Artemis Clock) | Entonces, Integridad, pregunta rápida de almacenamiento.
08/04/2026 - 17:57:17 (-3 TMZ) | 06:22:22:17 (Artemis Clock) | Adelante con la pregunta.
08/04/2026 - 17:57:35 (-3 TMZ) | 06:22:22:35 (Artemis Clock) | Ya terminé el ejercicio. ¿Podemos tirar esas correas?
08/04/2026 - 17:57:37 (-3 TMZ) | 06:22:22:37 (Artemis Clock) | Verificando.
08/04/2026 - 17:57:56 (-3 TMZ) | 06:22:22:56 (Artemis Clock) | Christina, puedes tirar esas correas.
08/04/2026 - 18:11:54 (-3 TMZ) | 06:22:36:54 (Artemis Clock) | Houston Integridad en uno para CDR y MS1: las mediciones ortostáticas están completas. Pasamos al paso dos.
08/04/2026 - 18:11:59 (-3 TMZ) | 06:22:36:59 (Artemis Clock) | Copiado, ortostáticas. Gracias.
08/04/2026 - 18:23:33 (-3 TMZ) | 06:22:48:33 (Artemis Clock) | Houston Integridad, terminé el ejercicio, así que haremos la transición a Victor, pero nos tomará unos minutos si necesitan hacer algo. Y además, tenemos la protección auditiva según lo requerido, pero si pudieran avisarnos antes del cambio de presión, eso ayudaría.
08/04/2026 - 18:24:10 (-3 TMZ) | 06:22:49:10 (Artemis Clock) | Nos alegra oír lo de la protección auditiva y pondremos el repress en marcha en breve.
08/04/2026 - 18:24:16 (-3 TMZ) | 06:22:49:16 (Artemis Clock) | Ok, gracias, Stan.
08/04/2026 - 18:24:36 (-3 TMZ) | 06:22:49:36 (Artemis Clock) | Esperamos la primera introducción de gas en unos cinco minutos.
08/04/2026 - 18:24:42 (-3 TMZ) | 06:22:49:42 (Artemis Clock) | Copiado, Stan.
08/04/2026 - 18:31:54 (-3 TMZ) | 06:22:56:54 (Artemis Clock) | Houston Integridad para repress.
08/04/2026 - 18:31:59 (-3 TMZ) | 06:22:56:59 (Artemis Clock) | Adelante para repress.
08/04/2026 - 18:32:20 (-3 TMZ) | 06:22:57:20 (Artemis Clock) | En cuanto al repress, estamos bien con la protección auditiva, pero francamente no es necesaria. Está muy silencioso aquí dentro, incluso con el repress en marcha, solo como informe de tripulación.
08/04/2026 - 18:32:26 (-3 TMZ) | 06:22:57:26 (Artemis Clock) | Reed, en realidad aún no hemos comenzado el repress, espera.
08/04/2026 - 18:32:31 (-3 TMZ) | 06:22:57:31 (Artemis Clock) | Tres comandos más. Puede que se vuelva más ruidoso entonces.
08/04/2026 - 18:32:52 (-3 TMZ) | 06:22:57:52 (Artemis Clock) | Eso es correcto. Estamos haciendo un pequeño repress de O2 ahora mismo. Les llamaremos antes de enviar ese último comando.
08/04/2026 - 18:32:57 (-3 TMZ) | 06:22:57:57 (Artemis Clock) | Copiado, gracias.
08/04/2026 - 18:35:49 (-3 TMZ) | 06:23:00:49 (Artemis Clock) | Integridad Houston, estamos enviando ese último comando para iniciar el primer repress.
08/04/2026 - 18:36:00 (-3 TMZ) | 06:23:01:00 (Artemis Clock) | Gracias por el aviso, Stan.
08/04/2026 - 18:36:55 (-3 TMZ) | 06:23:01:55 (Artemis Clock) | Para ser sinceros, no es ruidoso en absoluto.
08/04/2026 - 18:36:59 (-3 TMZ) | 06:23:01:59 (Artemis Clock) | Bueno saberlo. Gracias, señor.
08/04/2026 - 18:37:44 (-3 TMZ) | 06:23:02:44 (Artemis Clock) | apoyamos que el repress no es ruidoso; la protección auditiva puede quedar a su discreción.
08/04/2026 - 18:37:47 (-3 TMZ) | 06:23:02:47 (Artemis Clock) | Ya hemos empezado a discutirlo.
08/04/2026 - 18:45:03 (-3 TMZ) | 06:23:10:03 (Artemis Clock) | Houston Integridad, OIG Don Endorf y los cuestionarios están completos para CDR y MS1.
08/04/2026 - 18:45:09 (-3 TMZ) | 06:23:10:09 (Artemis Clock) | Copiado, OIG completo. Gracias.
08/04/2026 - 18:54:54 (-3 TMZ) | 06:23:19:54 (Artemis Clock) | Ok Stan, volvemos contigo por el canal uno.
08/04/2026 - 18:55:37 (-3 TMZ) | 06:23:20:37 (Artemis Clock) | Integridad, los planes de quema de entrada están a bordo en las ranuras 16 y 17.
08/04/2026 - 18:56:04 (-3 TMZ) | 06:23:21:04 (Artemis Clock) | vemos que una o dos están vacías. Eso es genial. ¿Y qué hay de los burn pads para RTC-3 y también para entrada?
08/04/2026 - 18:56:09 (-3 TMZ) | 06:23:21:09 (Artemis Clock) | Verificando.
08/04/2026 - 18:56:21 (-3 TMZ) | 06:23:21:21 (Artemis Clock) | Y perdón por eso, Stan. Yo, todavía tenemos que hacer RT2 y 3. Estábamos preguntando por los pads de entrada. No necesitamos los burn pads.
08/04/2026 - 18:56:27 (-3 TMZ) | 06:23:21:27 (Artemis Clock) | Reed, los pads de entrada al menos en un día.
08/04/2026 - 18:56:37 (-3 TMZ) | 06:23:21:37 (Artemis Clock) | Ok, gracias, Sam.
08/04/2026 - 18:57:03 (-3 TMZ) | 06:23:22:03 (Artemis Clock) | Integridad, para tu actualización, esperamos los planes de quema de entrada con su paquete de ejecución mañana por la mañana.
08/04/2026 - 18:57:14 (-3 TMZ) | 06:23:22:14 (Artemis Clock) | Ok, genial. Eso encaja un poco más con lo que Flight dijo esta mañana en una conferencia privada, así que lo apreciamos. Fantástico.
08/04/2026 - 19:03:01 (-3 TMZ) | 06:23:28:01 (Artemis Clock) | Houston Integridad para ejercicio.
08/04/2026 - 19:03:06 (-3 TMZ) | 06:23:28:06 (Artemis Clock) | Adelante para ejercicio.
08/04/2026 - 19:03:33 (-3 TMZ) | 06:23:28:33 (Artemis Clock) | ejercicio final de la misión Artemis 2, y queríamos tomarnos un segundo para aplaudir al equipo del flywheel. Este es un dispositivo estupendo. Lo hemos disfrutado mucho en esta pequeña cabina. Es perfecto, y nos dio una gran oportunidad para elevar la frecuencia cardíaca y también hacer un excelente ejercicio resistivo. Así que queríamos darles un bonito agradecimiento. Allá vamos.
08/04/2026 - 19:03:44 (-3 TMZ) | 06:23:28:44 (Artemis Clock) | Gracias, chicos.
08/04/2026 - 19:03:49 (-3 TMZ) | 06:23:28:49 (Artemis Clock) | Gracias por las palabras y por los aplausos.
08/04/2026 - 19:08:22 (-3 TMZ) | 06:23:33:22 (Artemis Clock) | Houston Integridad para una nota en OneNote sobre repress.
08/04/2026 - 19:08:27 (-3 TMZ) | 06:23:33:27 (Artemis Clock) | Adelante.
08/04/2026 - 19:08:47 (-3 TMZ) | 06:23:33:47 (Artemis Clock) | nuestro LYO de contingencia, ya sean los canisters LYO o el plástico de burbujas expandiéndose en la despresurización. Pues bien, ahora todo volvió al tamaño correcto, y todo vuelve a caber en su área de almacenamiento, así que son grandes noticias.
08/04/2026 - 19:08:53 (-3 TMZ) | 06:23:33:53 (Artemis Clock) | Copiado, plástico de burbujas nominal. Gracias.
08/04/2026 - 19:23:48 (-3 TMZ) | 06:23:48:48 (Artemis Clock) | tarea de parámetros de la que hablamos en el DCTP de la mañana.
08/04/2026 - 19:24:05 (-3 TMZ) | 06:23:49:05 (Artemis Clock) | Y luego, solo para correlación de datos en tierra, cuando hagan esa prueba de cinco minutos con los acelerómetros, por favor dennos una llamada al principio y al final de esos cinco minutos.
08/04/2026 - 19:24:25 (-3 TMZ) | 06:23:49:25 (Artemis Clock) | Y si quieren, puedo poner eso en marcha ahora. Baker estaría encantado de aceptar eso ahora. Gracias.
08/04/2026 - 19:24:43 (-3 TMZ) | 06:23:49:43 (Artemis Clock) | Ok, Houston, los acelerómetros se encenderán en tres, dos, uno, hack. Acelerómetros encendidos, temporizador de cinco minutos iniciado.
08/04/2026 - 19:29:57 (-3 TMZ) | 06:23:54:57 (Artemis Clock) | En cinco, cuatro, tres, dos, uno, apagado. Copiado, acelerómetros apagados. Gracias, señor.
08/04/2026 - 19:30:52 (-3 TMZ) | 06:23:55:52 (Artemis Clock) | Integridad Houston para adelanto de timeline.
08/04/2026 - 19:31:19 (-3 TMZ) | 06:23:56:19 (Artemis Clock) | Muy bien, un delta más en la timeline con la adición de la prueba de fugas para PROP. La conferencia de prensa de la tarde, ese es su evento PAO actualmente aproximadamente a MET 3 horas.
08/04/2026 - 19:31:40 (-3 TMZ) | 06:23:56:40 (Artemis Clock) | y luego darles 30 minutos para configurar las cámaras y demás, y comenzar el PAO después de eso.
08/04/2026 - 19:31:45 (-3 TMZ) | 06:23:56:45 (Artemis Clock) | Ok, suena genial.
